Codice Ripartizione geografica;Codice Regione;Codice Provincia (Storico);Codice Provincia/Uts;Codice Comune (alfanumerico);Codice Comune (numerico);Comune;Comune (dizione straniera);Sigla automobilistica;Capoluogo di Provincia/Uts;Capoluogo di Regione;Popolazione legale;Anno Censimento;Superficie (Kmq);Anno (Superficie);Popolazione residente;Anno (Popolazione residente)
1;07;009;009;009023;9023;Cengio;;SV;0;0;3293;2021;18,9616;2023;3325;2023
1;07;009;009;009024;9024;Ceriale;;SV;0;0;5365;2021;11,1526;2023;5345;2023
1;07;009;009;009025;9025;Cisano sul Neva;;SV;0;0;2122;2021;12,2726;2023;2132;2023
1;07;009;009;009026;9026;Cosseria;;SV;0;0;1053;2021;12,4066;2023;1037;2023
1;07;009;009;009027;9027;Dego;;SV;0;0;1856;2021;66,8144;2023;1794;2023
1;07;009;009;009028;9028;Erli;;SV;0;0;215;2021;16,7297;2023;219;2023
1;07;009;009;009029;9029;Finale Ligure;;SV;0;0;11157;2021;35,5308;2023;11046;2023
1;07;009;009;009030;9030;Garlenda;;SV;0;0;1348;2021;8,0552;2023;1371;2023
1;07;009;009;009031;9031;Giustenice;;SV;0;0;993;2021;17,2237;2023;1013;2023
1;07;009;009;009032;9032;Giusvalla;;SV;0;0;401;2021;19,7021;2023;396;2023
1;07;009;009;009033;9033;Laigueglia;;SV;0;0;1696;2021;2,7741;2023;1698;2023
1;07;009;009;009034;9034;Loano;;SV;0;0;10788;2021;13,5303;2023;10749;2023
1;07;009;009;009035;9035;Magliolo;;SV;0;0;933;2021;19,5718;2023;968;2023
1;07;009;009;009036;9036;Mallare;;SV;0;0;1061;2021;31,7301;2023;1065;2023
1;07;009;009;009037;9037;Massimino;;SV;0;0;97;2021;7,8506;2023;104;2023
1;07;009;009;009038;9038;Millesimo;;SV;0;0;3212;2021;15,9576;2023;3257;2023
1;07;009;009;009039;9039;Mioglia;;SV;0;0;490;2021;19,2984;2023;509;2023
1;07;009;009;009040;9040;Murialdo;;SV;0;0;773;2021;39,2211;2023;729;2023
1;07;009;009;009041;9041;Nasino;;SV;0;0;174;2021;22,1768;2023;163;2023
1;07;009;009;009042;9042;Noli;;SV;0;0;2442;2021;9,6682;2023;2450;2023
1;07;009;009;009043;9043;Onzo;;SV;0;0;219;2021;8,2263;2023;218;2023
1;07;009;009;009044;9044;Orco Feglino;;SV;0;0;919;2021;17,3130;2023;917;2023
1;07;009;009;009045;9045;Ortovero;;SV;0;0;1599;2021;9,6586;2023;1698;2023
1;07;009;009;009046;9046;Osiglia;;SV;0;0;443;2021;28,1736;2023;434;2023
1;07;009;009;009047;9047;Pallare;;SV;0;0;900;2021;21,3321;2023;852;2023
1;07;009;009;009048;9048;Piana Crixia;;SV;0;0;760;2021;30,4449;2023;732;2023
1;07;009;009;009049;9049;Pietra Ligure;;SV;0;0;8326;2021;9,8442;2023;8284;2023
1;07;009;009;009050;9050;Plodio;;SV;0;0;622;2021;8,6454;2023;624;2023
1;07;009;009;009051;9051;Pontinvrea;;SV;0;0;820;2021;24,9456;2023;797;2023
1;07;009;009;009052;9052;Quiliano;;SV;0;0;6902;2021;49,9355;2023;6858;2023
1;07;009;009;009053;9053;Rialto;;SV;0;0;546;2021;19,5972;2023;533;2023
1;07;009;009;009054;9054;Roccavignale;;SV;0;0;741;2021;17,7066;2023;749;2023
1;07;009;009;009055;9055;Sassello;;SV;0;0;1747;2021;100,6552;2023;1687;2023
1;07;009;009;009056;9056;Savona;;SV;1;0;58534;2021;65,3740;2023;58674;2023
1;07;009;009;009057;9057;Spotorno;;SV;0;0;3498;2021;8,0195;2023;3397;2023
1;07;009;009;009058;9058;Stella;;SV;0;0;2937;2021;43,6807;2023;2967;2023
1;07;009;009;009059;9059;Stellanello;;SV;0;0;852;2021;17,7756;2023;848;2023
1;07;009;009;009060;9060;Testico;;SV;0;0;177;2021;10,2868;2023;184;2023
1;07;009;009;009061;9061;Toirano;;SV;0;0;2640;2021;18,9652;2023;2715;2023
1;07;009;009;009062;9062;Tovo San Giacomo;;SV;0;0;2504;2021;9,4467;2023;2526;2023
1;07;009;009;009063;9063;Urbe;;SV;0;0;653;2021;31,1688;2023;648;2023
1;07;009;009;009064;9064;Vado Ligure;;SV;0;0;8105;2021;23,8939;2023;7997;2023
1;07;009;009;009065;9065;Varazze;;SV;0;0;12620;2021;48,0095;2023;12523;2023
1;07;009;009;009066;9066;Vendone;;SV;0;0;366;2021;9,9150;2023;340;2023
1;07;009;009;009067;9067;Vezzi Portio;;SV;0;0;795;2021;8,7619;2023;788;2023
1;07;009;009;009068;9068;Villanova d'Albenga;;SV;0;0;2764;2021;15,8677;2023;2787;2023
1;07;009;009;009069;9069;Zuccarello;;SV;0;0;286;2021;10,8070;2023;284;2023
1;07;010;210;010001;10001;Arenzano;;GE;0;0;11163;2021;24,3050;2023;11150;2023
1;07;010;210;010002;10002;Avegno;;GE;0;0;2519;2021;10,9316;2023;2558;2023
1;07;010;210;010003;10003;Bargagli;;GE;0;0;2558;2021;16,2765;2023;2522;2023
1;07;010;210;010004;10004;Bogliasco;;GE;0;0;4379;2021;4,4232;2023;4342;2023
1;07;010;210;010005;10005;Borzonasca;;GE;0;0;1834;2021;80,5133;2023;1811;2023
1;07;010;210;010006;10006;Busalla;;GE;0;0;5168;2021;17,1058;2023;5082;2023
1;07;010;210;010007;10007;Camogli;;GE;0;0;5022;2021;10,0076;2023;4930;2023
1;07;010;210;010008;10008;Campo Ligure;;GE;0;0;2790;2021;23,7401;2023;2822;2023
1;07;010;210;010009;10009;Campomorone;;GE;0;0;6482;2021;25,9074;2023;6463;2023
1;07;010;210;010010;10010;Carasco;;GE;0;0;3770;2021;8,4612;2023;3736;2023
1;07;010;210;010011;10011;Casarza Ligure;;GE;0;0;6729;2021;27,8218;2023;6732;2023
1;07;010;210;010012;10012;Casella;;GE;0;0;3125;2021;8,0657;2023;3065;2023
1;07;010;210;010013;10013;Castiglione Chiavarese;;GE;0;0;1580;2021;29,7496;2023;1565;2023
1;07;010;210;010014;10014;Ceranesi;;GE;0;0;3637;2021;30,6931;2023;3588;2023
1;07;010;210;010015;10015;Chiavari;;GE;0;0;27228;2021;12,2802;2023;27398;2023
1;07;010;210;010016;10016;Cicagna;;GE;0;0;2250;2021;11,2878;2023;2251;2023
1;07;010;210;010017;10017;Cogoleto;;GE;0;0;8603;2021;20,7230;2023;8408;2023
1;07;010;210;010018;10018;Cogorno;;GE;0;0;5724;2021;9,0873;2023;5701;2023
1;07;010;210;010019;10019;Coreglia Ligure;;GE;0;0;267;2021;8,0024;2023;255;2023
1;07;010;210;010020;10020;Crocefieschi;;GE;0;0;522;2021;11,7248;2023;534;2023
1;07;010;210;010021;10021;Davagna;;GE;0;0;1857;2021;20,5251;2023;1824;2023
1;07;010;210;010022;10022;Fascia;;GE;0;0;73;2021;11,2541;2023;67;2023
1;07;010;210;010023;10023;Favale di Malvaro;;GE;0;0;433;2021;16,6164;2023;427;2023
1;07;010;210;010024;10024;Fontanigorda;;GE;0;0;244;2021;16,1628;2023;223;2023
1;07;010;210;010025;10025;Genova;;GE;1;1;561203;2021;240,6542;2023;562422;2023
1;07;010;210;010026;10026;Gorreto;;GE;0;0;94;2021;18,8758;2023;92;2023
1;07;010;210;010027;10027;Isola del Cantone;;GE;0;0;1392;2021;47,9667;2023;1390;2023
1;07;010;210;010028;10028;Lavagna;;GE;0;0;12315;2021;13,8679;2023;12342;2023
1;07;010;210;010029;10029;Leivi;;GE;0;0;2404;2021;9,7098;2023;2439;2023
1;07;010;210;010030;10030;Lorsica;;GE;0;0;412;2021;17,7183;2023;394;2023
1;07;010;210;010031;10031;Lumarzo;;GE;0;0;1433;2021;25,5078;2023;1418;2023
1;07;010;210;010032;10032;Masone;;GE;0;0;3443;2021;29,4412;2023;3310;2023
1;07;010;210;010033;10033;Mele;;GE;0;0;2592;2021;16,9336;2023;2522;2023
1;07;010;210;010034;10034;Mezzanego;;GE;0;0;1483;2021;28,6496;2023;1533;2023
1;07;010;210;010035;10035;Mignanego;;GE;0;0;3495;2021;16,2723;2023;3538;2023
1;07;010;210;010036;10036;Moconesi;;GE;0;0;2437;2021;16,3085;2023;2404;2023
1;07;010;210;010037;10037;Moneglia;;GE;0;0;2589;2021;15,6111;2023;2514;2023
1;07;010;210;010038;10038;Montebruno;;GE;0;0;207;2021;17,6787;2023;201;2023
1;07;010;210;010039;10039;Montoggio;;GE;0;0;2008;2021;47,7246;2023;2003;2023
1;07;010;210;010040;10040;Ne;;GE;0;0;2130;2021;63,5213;2023;2123;2023
1;07;010;210;010041;10041;Neirone;;GE;0;0;843;2021;30,2561;2023;885;2023
1;07;010;210;010042;10042;Orero;;GE;0;0;503;2021;15,9885;2023;489;2023
1;07;010;210;010043;10043;Pieve Ligure;;GE;0;0;2429;2021;3,5565;2023;2401;2023
1;07;010;210;010044;10044;Portofino;;GE;0;0;369;2021;2,5310;2023;358;2023
1;07;010;210;010045;10045;Propata;;GE;0;0;113;2021;16,9310;2023;113;2023
1;07;010;210;010046;10046;Rapallo;;GE;0;0;29107;2021;33,6304;2023;29455;2023
1;07;010;210;010047;10047;Recco;;GE;0;0;9464;2021;9,7864;2023;9345;2023
1;07;010;210;010048;10048;Rezzoaglio;;GE;0;0;875;2021;104,7191;2023;860;2023
1;07;010;210;010049;10049;Ronco Scrivia;;GE;0;0;4179;2021;30,1114;2023;4177;2023
1;07;010;210;010050;10050;Rondanina;;GE;0;0;60;2021;12,8079;2023;59;2023
1;07;010;210;010051;10051;Rossiglione;;GE;0;0;2560;2021;47,5928;2023;2509;2023
1;07;010;210;010052;10052;Rovegno;;GE;0;0;492;2021;44,0858;2023;466;2023
1;07;010;210;010053;10053;San Colombano Certenoli;;GE;0;0;2563;2021;41,5747;2023;2666;2023
1;07;010;210;010054;10054;Santa Margherita Ligure;;GE;0;0;8575;2021;10,0549;2023;8437;2023
1;07;010;210;010055;10055;Sant'Olcese;;GE;0;0;5601;2021;21,9016;2023;5568;2023
1;07;010;210;010056;10056;Santo Stefano d'Aveto;;GE;0;0;991;2021;54,7734;2023;983;2023
1;07;010;210;010057;10057;Savignone;;GE;0;0;3038;2021;21,7000;2023;2997;2023
1;07;010;210;010058;10058;Serra Riccò;;GE;0;0;7615;2021;26,2065;2023;7581;2023
1;07;010;210;010059;10059;Sestri Levante;;GE;0;0;17607;2021;33,6243;2023;17269;2023
1;07;010;210;010060;10060;Sori;;GE;0;0;4018;2021;13,0661;2023;3983;2023
1;07;010;210;010061;10061;Tiglieto;;GE;0;0;476;2021;24,5370;2023;451;2023
1;07;010;210;010062;10062;Torriglia;;GE;0;0;2195;2021;60,0146;2023;2241;2023
1;07;010;210;010063;10063;Tribogna;;GE;0;0;566;2021;7,0783;2023;584;2023
1;07;010;210;010064;10064;Uscio;;GE;0;0;2141;2021;9,6332;2023;2140;2023
1;07;010;210;010065;10065;Valbrevenna;;GE;0;0;757;2021;34,6707;2023;751;2023
1;07;010;210;010066;10066;Vobbia;;GE;0;0;365;2021;33,4256;2023;377;2023
1;07;010;210;010067;10067;Zoagli;;GE;0;0;2306;2021;7,7878;2023;2384;2023
1;07;011;011;011001;11001;Ameglia;;SP;0;0;4318;2021;14,1935;2023;4283;2023
1;07;011;011;011002;11002;Arcola;;SP;0;0;10183;2021;16,5379;2023;10181;2023
1;07;011;011;011003;11003;Beverino;;SP;0;0;2264;2021;34,9449;2023;2241;2023
1;07;011;011;011004;11004;Bolano;;SP;0;0;7451;2021;14,5663;2023;7457;2023
1;07;011;011;011005;11005;Bonassola;;SP;0;0;816;2021;9,1896;2023;782;2023
1;07;011;011;011006;11006;Borghetto di Vara;;SP;0;0;878;2021;27,3369;2023;881;2023
1;07;011;011;011007;11007;Brugnato;;SP;0;0;1284;2021;11,9013;2023;1282;2023
1;07;011;011;011008;11008;Calice al Cornoviglio;;SP;0;0;1053;2021;33,7544;2023;1053;2023
1;07;011;011;011009;11009;Carro;;SP;0;0;514;2021;31,7917;2023;483;2023
1;07;011;011;011010;11010;Carrodano;;SP;0;0;477;2021;21,8631;2023;465;2023
1;07;011;011;011011;11011;Castelnuovo Magra;;SP;0;0;8361;2021;15,0171;2023;8253;2023
1;07;011;011;011012;11012;Deiva Marina;;SP;0;0;1292;2021;14,0857;2023;1288;2023
1;07;011;011;011013;11013;Follo;;SP;0;0;6133;2021;23,2704;2023;6099;2023
1;07;011;011;011014;11014;Framura;;SP;0;0;599;2021;19,2600;2023;563;2023
1;07;011;011;011015;11015;La Spezia;;SP;1;0;92169;2021;51,5856;2023;92696;2023
1;07;011;011;011016;11016;Lerici;;SP;0;0;9497;2021;16,0126;2023;9346;2023
1;07;011;011;011017;11017;Levanto;;SP;0;0;5218;2021;36,8144;2023;5100;2023
1;07;011;011;011018;11018;Maissana;;SP;0;0;583;2021;45,4275;2023;589;2023
1;07;011;011;011019;11019;Monterosso al Mare;;SP;0;0;1371;2021;10,9434;2023;1318;2023
1;07;011;011;011020;11020;Luni;;SP;0;0;8208;2021;13,8558;2023;8117;2023
1;07;011;011;011021;11021;Pignone;;SP;0;0;519;2021;17,7462;2023;527;2023
1;07;011;011;011022;11022;Portovenere;;SP;0;0;3310;2021;7,6576;2023;3257;2023
1;07;011;011;011023;11023;Riccò del Golfo di Spezia;;SP;0;0;3615;2021;37,7634;2023;3596;2023
1;07;011;011;011024;11024;Riomaggiore;;SP;0;0;1353;2021;10,2920;2023;1313;2023
1;07;011;011;011025;11025;Rocchetta di Vara;;SP;0;0;674;2021;32,6636;2023;646;2023
1;07;011;011;011026;11026;Santo Stefano di Magra;;SP;0;0;9837;2021;13,8525;2023;10116;2023
1;07;011;011;011027;11027;Sarzana;;SP;0;0;21610;2021;34,5435;2023;21786;2023
1;07;011;011;011028;11028;Sesta Godano;;SP;0;0;1273;2021;67,7758;2023;1263;2023
1;07;011;011;011029;11029;Varese Ligure;;SP;0;0;1811;2021;137,5883;2023;1761;2023
1;07;011;011;011030;11030;Vernazza;;SP;0;0;759;2021;12,3024;2023;708;2023
1;07;011;011;011031;11031;Vezzano Ligure;;SP;0;0;7212;2021;18,3679;2023;7172;2023
1;07;011;011;011032;11032;Zignago;;SP;0;0;475;2021;28,7008;2023;469;2023
1;03;012;012;012001;12001;Agra;;VA;0;0;407;2021;2,8282;2023;385;2023
1;03;012;012;012002;12002;Albizzate;;VA;0;0;5195;2021;3,8863;2023;5132;2023
1;03;012;012;012003;12003;Angera;;VA;0;0;5396;2021;17,7259;2023;5361;2023
1;03;012;012;012004;12004;Arcisate;;VA;0;0;9915;2021;12,1265;2023;9853;2023
1;03;012;012;012005;12005;Arsago Seprio;;VA;0;0;4785;2021;10,5059;2023;4723;2023
1;03;012;012;012006;12006;Azzate;;VA;0;0;4621;2021;4,5062;2023;4616;2023
1;03;012;012;012007;12007;Azzio;;VA;0;0;755;2021;2,1722;2023;771;2023
1;03;012;012;012008;12008;Barasso;;VA;0;0;1620;2021;3,9405;2023;1667;2023
1;03;012;012;012010;12010;Bedero Valcuvia;;VA;0;0;665;2021;2,5636;2023;655;2023
1;03;012;012;012011;12011;Besano;;VA;0;0;2509;2021;3,4320;2023;2511;2023
1;03;012;012;012012;12012;Besnate;;VA;0;0;5475;2021;7,4769;2023;5467;2023
1;03;012;012;012013;12013;Besozzo;;VA;0;0;8756;2021;13,9453;2023;8758;2023
1;03;012;012;012014;12014;Biandronno;;VA;0;0;3167;2021;9,5211;2023;3175;2023
1;03;012;012;012015;12015;Bisuschio;;VA;0;0;4250;2021;7,0299;2023;4281;2023
1;03;012;012;012016;12016;Bodio Lomnago;;VA;0;0;2231;2021;4,0385;2023;2260;2023
1;03;012;012;012017;12017;Brebbia;;VA;0;0;3155;2021;6,8685;2023;3117;2023
1;03;012;012;012019;12019;Brenta;;VA;0;0;1735;2021;4,1820;2023;1730;2023
1;03;012;012;012020;12020;Brezzo di Bedero;;VA;0;0;1246;2021;9,9484;2023;1209;2023
1;03;012;012;012021;12021;Brinzio;;VA;0;0;773;2021;6,3964;2023;772;2023
1;03;012;012;012022;12022;Brissago-Valtravaglia;;VA;0;0;1245;2021;6,0848;2023;1308;2023
1;03;012;012;012023;12023;Brunello;;VA;0;0;929;2021;1,6200;2023;922;2023
1;03;012;012;012024;12024;Brusimpiano;;VA;0;0;1170;2021;5,9058;2023;1180;2023
1;03;012;012;012025;12025;Buguggiate;;VA;0;0;3075;2021;2,5046;2023;3118;2023
1;03;012;012;012026;12026;Busto Arsizio;;VA;0;0;82754;2021;30,6597;2023;83372;2023
1;03;012;012;012027;12027;Cadegliano-Viconago;;VA;0;0;2131;2021;10,2718;2023;2177;2023
1;03;012;012;012029;12029;Cairate;;VA;0;0;7729;2021;11,2636;2023;7806;2023
1;03;012;012;012030;12030;Cantello;;VA;0;0;4726;2021;9,1334;2023;4783;2023
1;03;012;012;012031;12031;Caravate;;VA;0;0;2551;2021;5,1274;2023;2547;2023
1;03;012;012;012032;12032;Cardano al Campo;;VA;0;0;14728;2021;9,4198;2023;14739;2023
1;03;012;012;012033;12033;Carnago;;VA;0;0;6600;2021;6,2222;2023;6612;2023
1;03;012;012;012034;12034;Caronno Pertusella;;VA;0;0;18116;2021;8,5453;2023;18247;2023
1;03;012;012;012035;12035;Caronno Varesino;;VA;0;0;4786;2021;5,7494;2023;4835;2023
1;03;012;012;012036;12036;Casale Litta;;VA;0;0;2729;2021;10,5879;2023;2758;2023
1;03;012;012;012037;12037;Casalzuigno;;VA;0;0;1362;2021;7,3257;2023;1365;2023
1;03;012;012;012038;12038;Casciago;;VA;0;0;3617;2021;4,0454;2023;3582;2023
1;03;012;012;012039;12039;Casorate Sempione;;VA;0;0;5671;2021;6,9090;2023;5627;2023
1;03;012;012;012040;12040;Cassano Magnago;;VA;0;0;21362;2021;12,3236;2023;21298;2023
1;03;012;012;012041;12041;Cassano Valcuvia;;VA;0;0;670;2021;3,9999;2023;657;2023
1;03;012;012;012042;12042;Castellanza;;VA;0;0;14077;2021;6,9206;2023;13899;2023
1;03;012;012;012043;12043;Castello Cabiaglio;;VA;0;0;558;2021;6,9824;2023;573;2023
1;03;012;012;012044;12044;Castelseprio;;VA;0;0;1309;2021;3,7509;2023;1331;2023
1;03;012;012;012045;12045;Castelveccana;;VA;0;0;1867;2021;20,8104;2023;1836;2023
1;03;012;012;012046;12046;Castiglione Olona;;VA;0;0;7582;2021;6,9003;2023;7463;2023
1;03;012;012;012047;12047;Castronno;;VA;0;0;5039;2021;3,7590;2023;5010;2023
1;03;012;012;012048;12048;Cavaria con Premezzo;;VA;0;0;5638;2021;3,3195;2023;5696;2023
1;03;012;012;012049;12049;Cazzago Brabbia;;VA;0;0;802;2021;4,0039;2023;787;2023
1;03;012;012;012050;12050;Cislago;;VA;0;0;10413;2021;11,1335;2023;10429;2023
1;03;012;012;012051;12051;Cittiglio;;VA;0;0;3807;2021;11,1074;2023;3833;2023
1;03;012;012;012052;12052;Clivio;;VA;0;0;1938;2021;2,9838;2023;1985;2023
1;03;012;012;012053;12053;Cocquio-Trevisago;;VA;0;0;4623;2021;9,8056;2023;4622;2023
1;03;012;012;012054;12054;Comabbio;;VA;0;0;1221;2021;4,6874;2023;1177;2023
1;03;012;012;012055;12055;Comerio;;VA;0;0;2835;2021;5,5386;2023;2804;2023
1;03;012;012;012056;12056;Cremenaga;;VA;0;0;775;2021;4,5510;2023;792;2023
1;03;012;012;012057;12057;Crosio della Valle;;VA;0;0;601;2021;1,4407;2023;637;2023
1;03;012;012;012058;12058;Cuasso al Monte;;VA;0;0;3574;2021;16,1837;2023;3544;2023
1;03;012;012;012059;12059;Cugliate-Fabiasco;;VA;0;0;3070;2021;6,5438;2023;3100;2023
1;03;012;012;012060;12060;Cunardo;;VA;0;0;2885;2021;6,0591;2023;2885;2023
1;03;012;012;012061;12061;Curiglia con Monteviasco;;VA;0;0;156;2021;10,8542;2023;154;2023
1;03;012;012;012062;12062;Cuveglio;;VA;0;0;3246;2021;7,4882;2023;3340;2023
1;03;012;012;012063;12063;Cuvio;;VA;0;0;1631;2021;5,9589;2023;1664;2023
1;03;012;012;012064;12064;Daverio;;VA;0;0;3085;2021;4,0249;2023;3070;2023
1;03;012;012;012065;12065;Dumenza;;VA;0;0;1461;2021;18,4152;2023;1433;2023
1;03;012;012;012066;12066;Duno;;VA;0;0;144;2021;2,4939;2023;154;2023
1;03;012;012;012067;12067;Fagnano Olona;;VA;0;0;12433;2021;8,6812;2023;12471;2023
1;03;012;012;012068;12068;Ferno;;VA;0;0;6685;2021;8,6342;2023;6654;2023
1;03;012;012;012069;12069;Ferrera di Varese;;VA;0;0;700;2021;1,5059;2023;681;2023
1;03;012;012;012070;12070;Gallarate;;VA;0;0;52452;2021;20,9848;2023;52963;2023
1;03;012;012;012071;12071;Galliate Lombardo;;VA;0;0;989;2021;3,2748;2023;1022;2023
1;03;012;012;012072;12072;Gavirate;;VA;0;0;9136;2021;12,0021;2023;9140;2023
1;03;012;012;012073;12073;Gazzada Schianno;;VA;0;0;4559;2021;4,8412;2023;4615;2023
1;03;012;012;012074;12074;Gemonio;;VA;0;0;2847;2021;3,6742;2023;2838;2023
1;03;012;012;012075;12075;Gerenzano;;VA;0;0;10751;2021;9,7868;2023;10872;2023
1;03;012;012;012076;12076;Germignaga;;VA;0;0;3743;2021;4,6820;2023;3721;2023
1;03;012;012;012077;12077;Golasecca;;VA;0;0;2654;2021;7,4363;2023;2620;2023
1;03;012;012;012078;12078;Gorla Maggiore;;VA;0;0;4872;2021;5,1580;2023;4820;2023
1;03;012;012;012079;12079;Gorla Minore;;VA;0;0;8094;2021;7,4805;2023;8132;2023
1;03;012;012;012080;12080;Gornate Olona;;VA;0;0;2179;2021;4,6957;2023;2179;2023
1;03;012;012;012081;12081;Grantola;;VA;0;0;1237;2021;2,0205;2023;1226;2023
1;03;012;012;012082;12082;Inarzo;;VA;0;0;1061;2021;2,4339;2023;1064;2023
1;03;012;012;012083;12083;Induno Olona;;VA;0;0;10278;2021;12,3656;2023;10360;2023
1;03;012;012;012084;12084;Ispra;;VA;0;0;5297;2021;15,9091;2023;5269;2023
1;03;012;012;012085;12085;Jerago con Orago;;VA;0;0;5273;2021;3,8742;2023;5164;2023
1;03;012;012;012086;12086;Lavena Ponte Tresa;;VA;0;0;5631;2021;4,4421;2023;5686;2023
1;03;012;012;012087;12087;Laveno-Mombello;;VA;0;0;8324;2021;23,5300;2023;8372;2023
1;03;012;012;012088;12088;Leggiuno;;VA;0;0;3618;2021;13,1891;2023;3562;2023
1;03;012;012;012089;12089;Lonate Ceppino;;VA;0;0;5033;2021;4,8299;2023;5081;2023
1;03;012;012;012090;12090;Lonate Pozzolo;;VA;0;0;11366;2021;29,2578;2023;11330;2023
1;03;012;012;012091;12091;Lozza;;VA;0;0;1203;2021;1,7099;2023;1186;2023
1;03;012;012;012092;12092;Luino;;VA;0;0;14128;2021;20,9338;2023;14176;2023
1;03;012;012;012093;12093;Luvinate;;VA;0;0;1310;2021;4,0713;2023;1338;2023
1;03;012;012;012096;12096;Malnate;;VA;0;0;16347;2021;9,0011;2023;16537;2023
1;03;012;012;012097;12097;Marchirolo;;VA;0;0;3512;2021;5,4904;2023;3568;2023
1;03;012;012;012098;12098;Marnate;;VA;0;0;8032;2021;4,8464;2023;8114;2023
1;03;012;012;012099;12099;Marzio;;VA;0;0;310;2021;1,8580;2023;305;2023
1;03;012;012;012100;12100;Masciago Primo;;VA;0;0;303;2021;1,8082;2023;291;2023
1;03;012;012;012101;12101;Mercallo;;VA;0;0;1797;2021;5,4817;2023;1806;2023
1;03;012;012;012102;12102;Mesenzana;;VA;0;0;1656;2021;4,9560;2023;1733;2023
1;03;012;012;012103;12103;Montegrino Valtravaglia;;VA;0;0;1491;2021;10,0593;2023;1514;2023
1;03;012;012;012104;12104;Monvalle;;VA;0;0;1939;2021;4,5407;2023;1932;2023
1;03;012;012;012105;12105;Morazzone;;VA;0;0;4278;2021;5,6024;2023;4299;2023
1;03;012;012;012106;12106;Mornago;;VA;0;0;4926;2021;12,2357;2023;4881;2023
1;03;012;012;012107;12107;Oggiona con Santo Stefano;;VA;0;0;4319;2021;2,7614;2023;4338;2023
1;03;012;012;012108;12108;Olgiate Olona;;VA;0;0;12599;2021;7,2066;2023;12751;2023
1;03;012;012;012109;12109;Origgio;;VA;0;0;7939;2021;7,9148;2023;7997;2023
1;03;012;012;012110;12110;Orino;;VA;0;0;819;2021;3,7246;2023;831;2023
1;03;012;012;012113;12113;Porto Ceresio;;VA;0;0;2838;2021;5,3374;2023;2860;2023
1;03;012;012;012114;12114;Porto Valtravaglia;;VA;0;0;2266;2021;16,3581;2023;2274;2023
1;03;012;012;012115;12115;Rancio Valcuvia;;VA;0;0;906;2021;4,4844;2023;918;2023
1;03;012;012;012116;12116;Ranco;;VA;0;0;1251;2021;6,7630;2023;1234;2023
1;03;012;012;012117;12117;Saltrio;;VA;0;0;2987;2021;3,4390;2023;2994;2023
1;03;012;012;012118;12118;Samarate;;VA;0;0;16037;2021;16,0203;2023;16104;2023
1;03;012;012;012119;12119;Saronno;;VA;0;0;38582;2021;11,0575;2023;38556;2023
1;03;012;012;012120;12120;Sesto Calende;;VA;0;0;10969;2021;25,0378;2023;10957;2023
1;03;012;012;012121;12121;Solbiate Arno;;VA;0;0;4021;2021;3,0257;2023;4010;2023
1;03;012;012;012122;12122;Solbiate Olona;;VA;0;0;5359;2021;4,9314;2023;5407;2023
1;03;012;012;012123;12123;Somma Lombardo;;VA;0;0;17749;2021;30,5050;2023;17794;2023
1;03;012;012;012124;12124;Sumirago;;VA;0;0;5974;2021;11,7456;2023;6012;2023
1;03;012;012;012125;12125;Taino;;VA;0;0;3621;2021;7,6311;2023;3603;2023
1;03;012;012;012126;12126;Ternate;;VA;0;0;2485;2021;4,6947;2023;2484;2023
1;03;012;012;012127;12127;Tradate;;VA;0;0;18834;2021;21,4984;2023;18955;2023
1;03;012;012;012128;12128;Travedona-Monate;;VA;0;0;3949;2021;9,5967;2023;3891;2023
1;03;012;012;012129;12129;Tronzano Lago Maggiore;;VA;0;0;225;2021;11,0613;2023;233;2023
1;03;012;012;012130;12130;Uboldo;;VA;0;0;10719;2021;10,7362;2023;10869;2023
1;03;012;012;012131;12131;Valganna;;VA;0;0;1595;2021;12,4185;2023;1580;2023
1;03;012;012;012132;12132;Varano Borghi;;VA;0;0;2455;2021;3,3172;2023;2490;2023
1;03;012;012;012133;12133;Varese;;VA;1;0;78740;2021;54,8393;2023;78818;2023
1;03;012;012;012134;12134;Vedano Olona;;VA;0;0;7281;2021;7,0849;2023;7421;2023
1;03;012;012;012136;12136;Venegono Inferiore;;VA;0;0;5952;2021;5,8788;2023;5958;2023
1;03;012;012;012137;12137;Venegono Superiore;;VA;0;0;7257;2021;6,7338;2023;7337;2023
1;03;012;012;012138;12138;Vergiate;;VA;0;0;8652;2021;21,7832;2023;8587;2023
1;03;012;012;012139;12139;Viggiù;;VA;0;0;5167;2021;9,2626;2023;5173;2023
1;03;012;012;012140;12140;Vizzola Ticino;;VA;0;0;586;2021;7,6057;2023;590;2023
1;03;012;012;012141;12141;Sangiano;;VA;0;0;1459;2021;2,2207;2023;1435;2023
1;03;012;012;012142;12142;Maccagno con Pino e Veddasca;;VA;0;0;2403;2021;41,9564;2023;2353;2023
1;03;012;012;012143;12143;Cadrezzate con Osmate;;VA;0;0;2651;2021;8,2455;2023;2666;2023
1;03;012;012;012144;12144;Bardello con Malgesso e Bregano;;VA;0;0;3634;2021;7,5807;2023;3661;2023
1;03;013;013;013003;13003;Albavilla;;CO;0;0;6360;2021;10,3792;2023;6396;2023
1;03;013;013;013004;13004;Albese con Cassano;;CO;0;0;4189;2021;7,9506;2023;4250;2023
